VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
90051,FULCHINO VINEYARD INC,24022,Fulchino Vyds 603 Red,10.06,14.99,750.0,508,5110.479999999999,454.0,6805.45999999995,5321.449999999953,50.149999999999864,54.91000000000001
516,BANFI PRODUCTS CORP,13505,C Y Toro Casillero Pnt Nr,5.8,9.99,750.0,881,5109.800000000003,1181.0,11780.18999999987,6491.579999999905,131.2,8510.410000000002
1392,CONSTELLATION BRANDS INC,8688,Paul Masson Chablis,6.62,9.99,3000.0,771,5104.0199999999895,762.0,8297.379999999941,4755.629999999948,342.89999999999844,79528.99
7255,PSP WINES,23122,Innocenti Vignalsole Rosso,17.0,24.99,750.0,300,5100.0,226.0,5896.739999999987,3654.599999999987,25.06999999999996,648.71
9552,M S WALKER INC,24987,Rock Wall 12 Monte Rosso Znf,25.97,39.99,750.0,196,5090.119999999999,79.0,3159.2099999999964,1639.5900000000001,8.800000000000002,55551.819999999985
3664,WILLIAM GRANT & SONS INC,2937,Tullamore Dew 14 Yr Irish,53.02,69.99,750.0,96,5089.919999999999,65.0,4549.349999999995,4059.4199999999937,51.289999999999964,30234.42000000001
9165,ULTRA BEVERAGE COMPANY LLP,35885,Due Torri Pinot Grigio Dell,6.03,9.99,750.0,843,5083.289999999998,835.0,8202.649999999932,4252.669999999954,92.94999999999993,68054.70000000003
7153,PINE STATE TRADING CO,16539,Catalpa Chard,9.14,15.99,750.0,556,5081.840000000001,526.0,7910.739999999946,5149.569999999954,58.26999999999988,15884.819999999998
480,BACARDI USA INC,12191,M & R Sparkling Rose,6.66,13.99,750.0,763,5081.580000000004,779.0,8902.209999999925,5414.269999999938,86.46999999999987,89286.26999999999
4425,MARTIGNETTI COMPANIES,27407,Hourglass Blueline Est Merlt,47.05,71.99,750.0,108,5081.400000000001,13.0,935.87,791.89,1.4300000000000004,144929.24
90047,CRUSH WINES,18337,Mile Marker Pnt Nr,10.2,17.99,750.0,498,5079.599999999999,481.0,8094.189999999961,4827.119999999965,53.38999999999989,1457.7299999999998
9165,ULTRA BEVERAGE COMPANY LLP,44269,Codorniu Original Spklg Cava,6.45,10.99,750.0,787,5076.150000000001,718.0,7828.819999999957,3774.529999999967,79.98999999999994,68054.70000000003
9552,M S WALKER INC,4802,Monteru Sauternes French Bra,42.3,54.99,750.0,120,5076.0,3.0,164.97,164.97,2.37,55551.819999999985
3960,DIAGEO NORTH AMERICA INC,5001,Johnnie Walker King George V,338.34,449.99,750.0,15,5075.1,11.0,4949.8899999999985,4949.8899999999985,8.690000000000001,257032.07000000007
9552,M S WALKER INC,3872,Sobieski Estate Rye Vodka,17.31,21.99,750.0,293,5071.83,34.0,747.6600000000002,659.7000000000002,26.819999999999986,55551.819999999985
9552,M S WALKER INC,44613,Bodegas Borsao 14 Rose,6.2,8.99,750.0,818,5071.600000000001,988.0,8417.119999999939,4081.2299999999523,109.97999999999992,55551.819999999985
2000,SOUTHERN GLAZERS W&S OF NE,27612,Dominus 13 Christian Moueix,168.82,259.99,750.0,30,5064.599999999999,23.0,5979.77,1559.94,2.5900000000000003,19016.59
10754,PERFECTA WINES,39574,Morgan Winery Double L Chard,16.55,24.99,750.0,306,5064.300000000003,196.0,7040.039999999983,4384.779999999986,21.72999999999997,28720.52
10754,PERFECTA WINES,36868,Dunn Cab Svgn Howell Mtn,62.49,94.99,750.0,81,5061.6900000000005,68.0,8839.319999999998,4549.649999999996,7.58,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,41409,Ben Marco Malbec,12.41,17.99,750.0,407,5050.870000000001,474.0,8271.759999999957,4897.189999999965,52.599999999999895,68054.70000000003
2000,SOUTHERN WINE & SPIRITS NE,20064,Ch Grand Leoville 10 Brdx,315.43,469.99,750.0,16,5046.88,18.0,8459.820000000002,2349.95,2.02,19016.59
9165,ULTRA BEVERAGE COMPANY LLP,21428,Verde Sole Petite Sirah,9.45,14.99,750.0,534,5046.299999999999,409.0,5506.909999999979,2974.8199999999856,45.45999999999993,68054.70000000003
516,BANFI PRODUCTS CORP,45524,Natura Valle Cab Svgn Cntrl,5.8,9.99,750.0,870,5046.000000000005,823.0,8249.769999999944,4143.909999999956,91.51999999999987,8510.410000000002
10754,PERFECTA WINES,26028,Wines of Substance Cab Svgn,13.07,19.99,750.0,386,5045.02,281.0,5467.18999999998,3806.0499999999806,31.15999999999993,28720.52
4425,MARTIGNETTI COMPANIES,4542,Richland Rum,42.02,57.99,750.0,120,5042.399999999999,64.0,3711.3599999999956,2957.4899999999966,50.48999999999997,144929.24
7153,PINE STATE TRADING CO,21581,Epiphany Revelation,19.59,29.99,750.0,257,5034.629999999999,239.0,7278.609999999979,4637.479999999982,26.49999999999995,15884.819999999998
7153,PINE STATE TRADING CO,3884,Bracero Blanco Tequila,25.92,34.99,750.0,194,5028.480000000001,327.0,11660.729999999952,10065.179999999953,258.06999999999925,15884.819999999998
11567,CAMPARI AMERICA,4868,Skyy Infusions Blueberry,0.79,0.99,50.0,6362,5025.980000000003,6567.0,6501.329999999843,1768.1400000000147,341.9800000000057,20964.809999999998
10754,PERFECTA WINES,24050,Choyomusubi Ryo Junmai Sake,8.9,12.99,180.0,564,5019.600000000002,518.0,6728.819999999959,4338.659999999963,14.509999999999936,28720.52
7153,PINE STATE TRADING CO,5685,P & J Cold Soaked Peaches,13.56,21.99,750.0,370,5017.199999999999,555.0,8838.449999999975,3477.869999999981,437.33000000000123,15884.819999999998
7153,PINE STATE TRADING CO,22524,Dry Creek Vyds Est Block 10,18.82,29.99,750.0,266,5006.120000000002,250.0,7470.4999999999745,4838.37999999998,27.709999999999937,15884.819999999998
9744,FREDERICK WILDMAN & SONS,25427,Fattoire Barbi 10 Brunello,27.62,41.99,750.0,181,4999.219999999999,153.0,6424.469999999987,4031.03999999999,16.969999999999985,3999.9299999999994
7153,PINE STATE TRADING CO,1731,The Spiced Tree Scotch,41.66,54.99,750.0,120,4999.2,17.0,934.83,879.84,13.419999999999998,15884.819999999998
7153,PINE STATE TRADING CO,21789,Carpene Malvolti Sprklg Rose,13.69,19.99,750.0,365,4996.850000000002,334.0,6666.6599999999635,5128.929999999968,36.939999999999905,15884.819999999998
9165,ULTRA BEVERAGE COMPANY LLP,38153,Lange Three Hills Cve Pnt Nr,28.85,43.99,750.0,173,4991.05,81.0,3503.1899999999973,1430.67,9.059999999999999,68054.70000000003
1128,BROWN-FORMAN CORP,1999,Old Forrester 1870 Craft,34.88,49.99,750.0,143,4987.84,355.0,13378.449999999948,10104.339999999953,279.9399999999999,68601.68000000001
10754,PERFECTA WINES,36845,Frey Natural Red Organic Ca,7.33,10.99,750.0,680,4984.4000000000015,620.0,6359.799999999969,2651.4299999999885,69.19999999999993,28720.52
9552,M S WALKER INC,26340,Avancia 15 Cuvee De O Rose M,11.48,16.99,750.0,434,4982.320000000001,247.0,4196.529999999992,2089.7700000000004,27.449999999999964,55551.819999999985
4425,MARTIGNETTI COMPANIES,44704,J Lohr Riverstone Chard,7.56,11.49,750.0,659,4982.039999999999,633.0,7273.169999999993,1057.0800000000006,71.35000000000001,144929.24
2000,SOUTHERN WINE & SPIRITS NE,36826,Turnbull Cab Svgn Napa,29.65,42.99,750.0,168,4981.200000000001,125.0,5526.74999999999,3633.179999999992,13.849999999999996,19016.59
1590,DIAGEO CHATEAU ESTATE WINES,6245,Blossom Hill Chard,7.58,10.99,1500.0,657,4980.059999999997,651.0,7154.4899999999725,1978.2000000000014,146.08999999999978,7259.75
7153,PINE STATE TRADING CO,27105,Lan Rioja 2011 Ltd Edition,29.79,44.99,750.0,167,4974.9299999999985,97.0,4364.029999999993,3149.2999999999947,10.749999999999996,15884.819999999998
1392,CONSTELLATION BRANDS INC,21632,Simi Chard Sonoma Cty,7.38,10.99,375.0,674,4974.120000000002,517.0,5097.829999999971,3113.8299999999786,29.639999999999876,79528.99
4425,MARTIGNETTI COMPANIES,27868,Chimney Rock Elevage SLD,59.2,89.99,750.0,84,4972.799999999999,9.0,809.91,629.93,0.99,144929.24
4425,MARTIGNETTI COMPANIES,18952,J Lohr Falcon's Perch Pnt Nr,9.18,13.49,750.0,540,4957.199999999999,549.0,7406.009999999993,1416.4500000000007,61.90000000000002,144929.24
12546,JIM BEAM BRANDS COMPANY,281,Kamora Coffee Gift Pack,7.14,10.99,750.0,693,4948.020000000006,736.0,7627.639999999934,5316.879999999934,580.2900000000011,123880.96999999999
